date,state,district,pincode,bio_age_5_17,bio_age_17_
01-04-2025,Maharashtra,Pune,411024,50,97
01-04-2025,Maharashtra,Jalgaon,424108,132,358
01-04-2025,Bihar,Madhubani,847409,587,441
01-04-2025,Andhra Pradesh,East Godavari,534313,36,20
01-04-2025,Tamil Nadu,Nagapattinam,612203,36,26
01-04-2025,Jharkhand,Pashchimi Singhbhum,833201,712,1540
01-04-2025,Odisha,Kalahandi,766014,400,643
01-04-2025,Maharashtra,Beed,431128,369,925
01-04-2025,Jharkhand,Jamtara,814166,369,318
01-04-2025,Gujarat,Banaskantha,385565,407,389
01-04-2025,Tamil Nadu,Tiruchirappalli,620022,19,71
01-04-2025,Maharashtra,Mumbai Suburban,400067,391,512
01-04-2025,Madhya Pradesh,Betul,460665,187,175
01-04-2025,Tamil Nadu,Cuddalore,608002,238,124
01-04-2025,Madhya Pradesh,Bhopal,462101,547,384
01-04-2025,Haryana,Jhajjar,124103,432,511
01-04-2025,Karnataka,Vijayapura,586209,58,18
01-04-2025,Rajasthan,Banswara,327604,72,186
01-04-2025,Rajasthan,Udaipur,313004,19,62
01-04-2025,Jharkhand,West Singhbhum,833203,584,573
01-04-2025,Maharashtra,Jalgaon,424203,110,166
01-04-2025,Uttar Pradesh,Kushinagar,274203,417,492
01-04-2025,Bihar,Nalanda,803114,353,438
01-04-2025,Rajasthan,Bharatpur,321614,86,129
01-04-2025,West Bengal,Kolkata,700088,12,25
01-04-2025,Odisha,Jagatsinghapur,754110,129,143
01-04-2025,Maharashtra,Pune,411007,53,207
01-04-2025,Tamil Nadu,Kancheepuram,600089,11,35
01-04-2025,Tamil Nadu,Erode,638103,14,31
01-04-2025,Tamil Nadu,Thiruvarur,609403,59,76
01-04-2025,Karnataka,Chikkamagaluru,577133,32,12
01-04-2025,Tamil Nadu,Tirunelveli,627856,156,57
01-04-2025,Kerala,Thrissur,680665,23,30
01-04-2025,West Bengal,South Twenty Four Parganas,743330,15,49
01-04-2025,Jharkhand,Palamau,822124,11,15
01-04-2025,Assam,Jorhat,785616,63,14
01-04-2025,Chhattisgarh,Surajpur,497223,176,728
01-04-2025,Andhra Pradesh,Krishna,520001,1156,383
01-04-2025,Tamil Nadu,Sivaganga,630208,14,23
01-04-2025,Maharashtra,Nashik,422213,101,167
01-04-2025,Tamil Nadu,Tiruvallur,600062,294,565
01-04-2025,Andhra Pradesh,Chittoor,517126,307,66
01-04-2025,Punjab,Ludhiana,141015,412,544
01-04-2025,Uttar Pradesh,Mainpuri,205262,209,166
01-04-2025,Tamil Nadu,Tiruvallur,600056,351,329
01-04-2025,Andhra Pradesh,Nellore,524308,258,228
01-04-2025,Andhra Pradesh,East Godavari,533461,250,48
01-04-2025,Uttar Pradesh,Auraiya,206122,874,491
01-04-2025,Telangana,Mahabubnagar,509351,34,36
01-04-2025,Telangana,Khammam,507164,48,22
01-04-2025,Haryana,Faridabad,121008,67,114
01-04-2025,Uttar Pradesh,Fatehpur,212656,411,207
01-04-2025,Jammu and Kashmir,Bandipore,193504,108,171
01-04-2025,Telangana,Mahabubnagar,509338,102,79
01-04-2025,Andhra Pradesh,East Godavari,534305,23,13
01-04-2025,Uttar Pradesh,Rae Bareli,229302,47,16
01-04-2025,Uttar Pradesh,Jhansi,284205,872,508
01-04-2025,Jammu and Kashmir,Udhampur,182124,171,245
01-04-2025,Tamil Nadu,Kancheepuram,603203,120,120
01-04-2025,Uttar Pradesh,Ghazipur,232331,129,65
01-04-2025,Karnataka,Gadag,582111,30,11
01-04-2025,Punjab,Sri Muktsar Sahib,151210,193,303
01-04-2025,Tamil Nadu,Namakkal,637401,85,122
01-04-2025,Bihar,Supaul,852108,334,319
01-04-2025,Uttar Pradesh,Mau,276403,735,395
01-04-2025,Madhya Pradesh,Alirajpur,457887,437,294
01-04-2025,Tamil Nadu,Villupuram,605401,144,37
01-04-2025,Andhra Pradesh,Sri Sathya Sai,515212,31,12
01-04-2025,Maharashtra,Thane,401202,22,201
01-04-2025,Himachal Pradesh,Una,177110,21,37
01-04-2025,Maharashtra,Gadchiroli,442709,70,276
01-04-2025,Chhattisgarh,Balrampur,497001,63,404
01-04-2025,Andhra Pradesh,Khammam,507120,16,22
01-04-2025,Gujarat,Gandhinagar,382610,120,167
01-04-2025,Andhra Pradesh,Anantapur,515721,13,28
01-04-2025,Uttarakhand,Chamoli,246482,26,44
01-04-2025,Chhattisgarh,Korba,495447,98,110
01-04-2025,Tamil Nadu,Tirunelveli,627953,145,224
01-04-2025,West Bengal,Barddhaman,713201,24,74
01-04-2025,Andhra Pradesh,Prakasam,523273,35,26
01-04-2025,Tamil Nadu,Thoothukkudi,628809,33,67
01-04-2025,Tamil Nadu,Dharmapuri,636812,28,30
01-04-2025,Kerala,Kannur,670105,52,51
01-04-2025,Kerala,Pathanamthitta,689676,14,33
01-04-2025,Telangana,Kamareddy,503124,18,30
01-04-2025,Assam,Baksa,781315,661,107
01-04-2025,Bihar,Saran,841225,48,45
01-04-2025,Meghalaya,West Garo Hills,794005,32,94
01-04-2025,Gujarat,Chhotaudepur,391110,11,10
01-04-2025,Maharashtra,Mumbai,400074,151,508
01-04-2025,Telangana,Mahabubnagar,509001,661,758
01-04-2025,Karnataka,Bengaluru,560091,614,669
01-04-2025,Gujarat,Surat,394105,160,199
01-04-2025,Rajasthan,Bhilwara,311202,92,113
01-04-2025,Madhya Pradesh,Gwalior,474005,234,189
01-04-2025,Madhya Pradesh,Shahdol,484334,213,211
01-04-2025,Andhra Pradesh,West Godavari,534211,508,252
01-04-2025,Rajasthan,Nagaur,341507,53,126
01-04-2025,Telangana,Hyderabad,500034,175,181
01-04-2025,Andhra Pradesh,Kurnool,518442,195,56
01-04-2025,Andhra Pradesh,N. T. R,520007,42,29
01-04-2025,Uttar Pradesh,Allahabad,212107,677,233
01-04-2025,Maharashtra,Sangli,416314,48,76
01-04-2025,Maharashtra,Amravati,444719,91,356
01-04-2025,Maharashtra,Latur,413524,137,199
01-04-2025,Rajasthan,Sawai Madhopur,322025,194,215
01-04-2025,Orissa,Khordha,751001,26,55
01-04-2025,Odisha,Nayagarh,752026,200,267
01-04-2025,Kerala,Thiruvananthapuram,695309,41,39
01-04-2025,Madhya Pradesh,Tikamgarh,472442,428,225
01-04-2025,Andhra Pradesh,Rangareddi,501503,19,38
01-04-2025,Rajasthan,Sikar,332021,79,196
01-04-2025,Gujarat,Kheda,387002,277,318
01-04-2025,Odisha,Balangir,767041,108,95
01-04-2025,Telangana,Khammam,507136,17,11
01-04-2025,Andhra Pradesh,Krishna,521170,108,43
01-04-2025,Maharashtra,Palghar,401103,59,65
01-04-2025,Uttar Pradesh,Mau,221603,311,199
01-04-2025,Himachal Pradesh,Kangra,176115,60,54
01-04-2025,West Bengal,Uttar Dinajpur,733211,42,58
01-04-2025,Tripura,North Tripura,799288,16,96
01-04-2025,Karnataka,Ballari,583119,109,68
01-04-2025,Maharashtra,Akola,444511,95,213
01-04-2025,Chhattisgarh,Kanker,494336,49,232
01-04-2025,Chhattisgarh,Kanker,494670,69,286
01-04-2025,Kerala,Kollam,691541,33,61
01-04-2025,Gujarat,Ahmedabad,382427,40,68
01-04-2025,Andhra Pradesh,Kurnool,518007,112,37
01-04-2025,Kerala,Kollam,691332,25,41
01-04-2025,Bihar,Purnia,854317,251,135
01-04-2025,Karnataka,Ballari,583122,55,35
01-04-2025,Meghalaya,East Khasi Hills,793111,52,44
01-04-2025,Uttar Pradesh,Deoria,274408,594,347
01-04-2025,Karnataka,Bagalkot,587103,180,111
01-04-2025,Kerala,Alappuzha,688538,110,146
01-04-2025,Andhra Pradesh,West Godavari,534101,800,230
01-04-2025,Gujarat,Patan,384265,563,804
01-04-2025,Uttar Pradesh,Amethi,227813,146,259
01-04-2025,Maharashtra,Kolhapur,416205,317,491
01-04-2025,Jharkhand,Khunti,835234,112,180
01-04-2025,Jharkhand,Garhwa,822128,1148,1528
01-04-2025,Maharashtra,Gadchiroli,442704,293,645
01-04-2025,Kerala,Pathanamthitta,689585,22,51
01-04-2025,Kerala,Pathanamthitta,689501,102,220
01-04-2025,Rajasthan,Bikaner,334021,169,216
01-04-2025,Uttar Pradesh,Maharajganj,273157,483,242
01-04-2025,Odisha,Koraput,764014,135,166
01-04-2025,Tamil Nadu,Ramanathapuram,623603,340,225
01-04-2025,Tamil Nadu,Viluppuram,606201,71,105
01-04-2025,West Bengal,Hooghly,712417,162,181
01-04-2025,Karnataka,Kalaburagi,585311,82,75
01-04-2025,West Bengal,Murshidabad,731222,39,55
01-04-2025,Kerala,Kozhikode,673513,69,72
01-04-2025,West Bengal,Kolkata,700012,39,112
01-04-2025,West Bengal,Kolkata,700075,43,98
01-04-2025,Assam,Darrang,784115,461,127
01-04-2025,West Bengal,Darjeeling,734301,65,146
01-04-2025,Karnataka,Vijayanagara,583213,21,41
01-04-2025,Gujarat,Gandhinagar,382315,159,219
01-04-2025,Maharashtra,Buldhana,443401,75,225
01-04-2025,Andhra Pradesh,Chittoor,517305,73,32
01-04-2025,Bihar,Aurangabad,824115,63,85
01-04-2025,Tamil Nadu,Erode,638401,150,201
01-04-2025,Bihar,Purnia,855105,96,86
01-04-2025,Karnataka,Shivamogga,577115,24,14
01-04-2025,Gujarat,Bhavnagar,364510,204,238
01-04-2025,Bihar,Jehanabad,804427,121,152
01-04-2025,Karnataka,Hasan,573219,10,37
01-04-2025,Odisha,Sundergarh,769008,11,25
01-04-2025,Uttar Pradesh,Pratapgarh,230127,195,69
01-04-2025,Odisha,Koraput,764011,41,19
01-04-2025,West Bengal,North Twenty Four Parganas,743446,18,103
01-04-2025,Karnataka,Kalaburagi,585292,16,16
01-04-2025,Uttar Pradesh,Muzaffarnagar,247776,94,26
01-04-2025,Assam,Cachar,788112,121,25
01-04-2025,Karnataka,Raichur,584122,329,419
01-04-2025,Madhya Pradesh,Shajapur,465001,1230,1078
01-04-2025,Karnataka,Raichur,584125,216,207
01-04-2025,Andhra Pradesh,Vizianagaram,535101,499,92
01-04-2025,Odisha,Sundergarh,770043,89,125
01-04-2025,Gujarat,Bhavnagar,364295,283,348
01-04-2025,Uttarakhand,Haridwar,247656,363,344
01-04-2025,Rajasthan,Jaipur,303804,187,216
01-04-2025,Odisha,Ganjam,760003,125,120
01-04-2025,Rajasthan,Ajmer,305412,73,110
01-04-2025,Madhya Pradesh,Sehore,466448,125,186
01-04-2025,Maharashtra,Jalgaon,424105,242,722
01-04-2025,Kerala,Alappuzha,690110,25,34
01-04-2025,Madhya Pradesh,Seoni,480886,424,308
01-04-2025,Himachal Pradesh,Kangra,176403,97,159
01-04-2025,Odisha,Koraput,763008,44,77
01-04-2025,Uttar Pradesh,Farrukhabad,209625,1498,458
01-04-2025,Andhra Pradesh,Adilabad,504207,13,69
01-04-2025,Madhya Pradesh,Datia,475335,307,140
01-04-2025,Tamil Nadu,Krishnagiri,635118,137,204
01-04-2025,Uttar Pradesh,Faizabad,225407,591,254
01-04-2025,West Bengal,Jalpaiguri,735229,25,40
01-04-2025,Uttar Pradesh,Hathras,204213,469,115
01-04-2025,West Bengal,Purba Bardhaman,713423,14,36
01-04-2025,Punjab,Ludhiana,141418,49,82
01-04-2025,Tamil Nadu,Tiruvallur,631402,88,100
01-04-2025,Tamil Nadu,Kanniyakumari,629158,24,38
01-04-2025,Karnataka,Dakshina Kannada,575022,72,111
01-04-2025,Kerala,Kottayam,686514,34,40
01-04-2025,Maharashtra,Kolhapur,416214,281,298
01-04-2025,Uttarakhand,Pauri Garhwal,246285,84,99
01-04-2025,West Bengal,Birbhum,731126,140,136
01-04-2025,Maharashtra,Ahmadnagar,413204,93,139
01-04-2025,Karnataka,Tumakuru,572135,41,30
01-04-2025,Tamil Nadu,Chennai,600003,67,97
01-04-2025,Tamil Nadu,Dindigul,624711,14,44
01-04-2025,Uttar Pradesh,Firozabad,283152,34,29
01-04-2025,Madhya Pradesh,Tikamgarh,472001,2796,1362
01-04-2025,Andhra Pradesh,Srikakulam,532213,359,118
01-04-2025,Andhra Pradesh,Srikakulam,532190,223,45
01-04-2025,Uttar Pradesh,Mahoba,210424,492,140
01-04-2025,Maharashtra,Thane,400708,469,859
01-04-2025,Rajasthan,Sikar,332712,80,196
01-04-2025,Tamil Nadu,Ramanathapuram,623566,13,31
01-04-2025,Karnataka,Belgaum,591118,15,34
01-04-2025,Andhra Pradesh,Krishna,521181,240,70
01-04-2025,Himachal Pradesh,Una,177207,30,49
01-04-2025,Kerala,Thiruvananthapuram,695027,67,145
01-04-2025,Rajasthan,Alwar,301405,400,479
01-04-2025,Gujarat,Valsad,396126,119,153
01-04-2025,Karnataka,Koppal,583234,126,175
01-04-2025,Telangana,Nirmal,504109,16,20
01-04-2025,Karnataka,Yadgir,585315,87,132
01-04-2025,Maharashtra,Latur,413607,141,760
01-04-2025,Haryana,Faridabad,121102,12,51
01-04-2025,Kerala,Kannur,670641,29,66
01-04-2025,Tamil Nadu,Thanjavur,613103,16,46
01-04-2025,Rajasthan,Nagaur,341305,99,170
01-04-2025,Uttar Pradesh,Lalitpur,284124,265,106
01-04-2025,Telangana,Warangal,506313,36,13
01-04-2025,Gujarat,Rajkot,364490,58,66
01-04-2025,Tamil Nadu,Kanyakumari,629802,45,37
01-04-2025,Himachal Pradesh,Hamirpur,174405,13,24
01-04-2025,Tamil Nadu,Thiruvarur,614702,14,37
01-04-2025,Assam,Jorhat,785108,47,13
01-04-2025,Jharkhand,Koderma,825418,650,467
01-04-2025,Rajasthan,Jodhpur,342005,270,455
01-04-2025,Madhya Pradesh,Jhabua,457770,598,489
01-04-2025,Uttar Pradesh,Varanasi,221101,671,368
01-04-2025,Bihar,Nawada,805122,493,502
01-04-2025,Kerala,Malappuram,679324,154,168
01-04-2025,Gujarat,Anand,388335,37,79
01-04-2025,Bihar,Araria,854334,1703,1519
01-04-2025,Madhya Pradesh,Sheopur,476337,1532,1006
01-04-2025,Jammu and Kashmir,Anantnag,192126,184,168
01-04-2025,Maharashtra,Kolhapur,416210,226,144
01-04-2025,Karnataka,Uttara Kannada,581303,17,12
01-04-2025,Andhra Pradesh,Prakasam,523264,350,93
01-04-2025,Karnataka,Hassan,573131,81,82
01-04-2025,Rajasthan,Pali,306304,101,134
01-04-2025,Maharashtra,Akola,444109,103,482
01-04-2025,Gujarat,Ahmedabad,380005,286,630
01-04-2025,Tamil Nadu,Tiruvallur,631207,59,63
01-04-2025,Telangana,Mahabubnagar,509202,170,173
01-04-2025,Himachal Pradesh,Kangra,176082,29,29
01-04-2025,Chhattisgarh,Raigarh,496661,263,1630
01-04-2025,Karnataka,Koppal,583236,197,131
01-04-2025,Himachal Pradesh,Mandi,175025,42,43
01-04-2025,Odisha,Baleswar,756079,52,92
01-04-2025,Andhra Pradesh,Khammam,507164,14,37
01-04-2025,Maharashtra,Beed,413229,77,121
01-04-2025,Punjab,Tarn Taran,143414,50,115
01-04-2025,Rajasthan,Ajmer,305403,65,90
01-04-2025,Tamil Nadu,Erode,638009,119,286
01-04-2025,Gujarat,Patan,384241,57,166
01-04-2025,Orissa,Khordha,752035,11,32
01-04-2025,West Bengal,Jalpaiguri,735211,61,96
01-04-2025,Gujarat,Chhotaudepur,391168,188,140
01-04-2025,Maharashtra,Mumbai City,400019,60,66
01-04-2025,Jammu and Kashmir,Kargil,194102,16,18
01-04-2025,Maharashtra,Sangli,415307,57,178
01-04-2025,Uttar Pradesh,Hamirpur,210430,216,152
01-04-2025,Rajasthan,Sikar,332404,132,228
01-04-2025,Uttar Pradesh,Siddharthnagar,272201,711,163
01-04-2025,West Bengal,South 24 Parganas,700137,209,254
01-04-2025,Madhya Pradesh,Ratlam,457118,625,232
01-04-2025,West Bengal,Kolkata,700043,14,27
01-04-2025,Andhra Pradesh,Vizianagaram,535004,307,77
01-04-2025,Rajasthan,Karauli,322242,147,155
01-04-2025,Maharashtra,Chandrapur,442701,360,697
01-04-2025,Rajasthan,Jalor,343042,101,246
01-04-2025,Bihar,Gopalganj,841438,1032,660
01-04-2025,Uttar Pradesh,Kaushambi,212218,556,95
01-04-2025,Karnataka,Davangere,577513,91,145
01-04-2025,Maharashtra,Ratnagiri,415615,15,32
01-04-2025,Uttar Pradesh,Rampur,244924,2171,699
01-04-2025,Rajasthan,Jhalawar,326034,70,100
01-04-2025,Tamil Nadu,Tiruchirappalli,639112,13,75
01-04-2025,Chhattisgarh,Uttar Bastar Kanker,494334,75,559
01-04-2025,Tamil Nadu,Namakkal,638006,47,137
01-04-2025,Bihar,Supaul,852131,1475,1214
01-04-2025,Maharashtra,Aurangabad,431137,125,339
01-04-2025,Andhra Pradesh,Cuddapah,516321,93,27
01-04-2025,Madhya Pradesh,Indore,453111,427,367
01-04-2025,Tamil Nadu,Theni,625536,141,91
01-04-2025,Rajasthan,Bharatpur,321402,113,127
01-04-2025,Andhra Pradesh,Hyderabad,500080,19,139
01-04-2025,Karnataka,Kalaburagi,585214,23,18
01-04-2025,Karnataka,Bagalkot *,587313,10,37
01-04-2025,Uttar Pradesh,Jaunpur,222165,256,190
01-04-2025,Punjab,Kapurthala,144631,32,73
01-04-2025,Bihar,Muzaffarpur,844112,105,91
01-04-2025,Tripura,South Tripura,799013,38,102
01-04-2025,Andhra Pradesh,Ananthapuramu,515581,206,15
01-04-2025,Karnataka,Bellary,583220,38,46
01-04-2025,West Bengal,Barddhaman,713144,76,80
01-04-2025,Odisha,Jajapur,754296,15,61
01-04-2025,Tamil Nadu,Cuddalore,606301,20,18
01-04-2025,Tamil Nadu,Virudhunagar,626113,40,30
01-04-2025,Himachal Pradesh,Kullu,172023,35,112
01-04-2025,Uttar Pradesh,Jhansi,285205,31,18
01-04-2025,Uttarakhand,Chamoli,246401,53,40
01-04-2025,Assam,Bongaigaon,783389,190,23
01-04-2025,Odisha,Koraput,764020,141,102
01-04-2025,Andhra Pradesh,Kurnool,518004,758,277
01-04-2025,Andhra Pradesh,Prakasam,523304,780,128
01-04-2025,Maharashtra,Nanded,431802,449,499
01-04-2025,Tamil Nadu,Karur,639005,90,172
01-04-2025,Tamil Nadu,Pudukkottai,621316,241,271
01-04-2025,Uttar Pradesh,Gorakhpur,273405,151,173
01-04-2025,Karnataka,Kolar,563135,206,204
01-04-2025,Jharkhand,West Singhbhum,833214,3225,2268
01-04-2025,Uttar Pradesh,Muzaffarnagar,251327,374,205
01-04-2025,Andhra Pradesh,Krishna,521148,29,19
01-04-2025,Gujarat,Mahisagar,389220,81,120
01-04-2025,Karnataka,Dakshina Kannada,575028,47,48
01-04-2025,Uttar Pradesh,Shahjahanpur,242303,356,170
01-04-2025,Kerala,Kottayam,686652,15,20
01-04-2025,Uttar Pradesh,Pilibhit,262121,417,285
01-04-2025,Uttar Pradesh,Bahraich,271802,431,171
01-04-2025,Kerala,Malappuram,679572,30,38
01-04-2025,Gujarat,Ahmadabad,382425,11,12
01-04-2025,Madhya Pradesh,Sehore,466651,237,249
01-04-2025,Uttar Pradesh,Jaunpur,222108,49,25
01-04-2025,Karnataka,Bellary,583216,77,117
01-04-2025,Andhra Pradesh,West Godavari,534195,144,30
01-04-2025,Chhattisgarh,Bemetara,490036,43,347
01-04-2025,Bihar,Nawada,805123,271,233
01-04-2025,West Bengal,South 24 Parganas,743331,54,79
01-04-2025,West Bengal,South 24 Parganas,700154,43,115
01-04-2025,Haryana,Jhajjar,124105,99,122
01-04-2025,Tamil Nadu,Vellore,632312,21,24
01-04-2025,Uttar Pradesh,Aligarh,202282,259,53
01-04-2025,Gujarat,Bharuch,392130,83,72
01-04-2025,Tamil Nadu,Nagapattinam,609402,23,38
01-04-2025,West Bengal,Purba Medinipur,721448,80,106
01-04-2025,Gujarat,Kheda,387630,396,559
01-04-2025,Karnataka,Bijapur,586120,26,52
01-04-2025,Rajasthan,Udaipur,313204,82,123
01-04-2025,Telangana,Adilabad,504216,46,53
01-04-2025,Jharkhand,Chatra,825404,639,416
01-04-2025,Uttar Pradesh,Gorakhpur,273014,214,345
01-04-2025,Tamil Nadu,Pudukkottai,622301,293,417
01-04-2025,Gujarat,Surendra Nagar,363310,690,811
01-04-2025,Uttar Pradesh,Sonbhadra,231223,693,391
01-04-2025,Madhya Pradesh,Vidisha,464221,1626,1065
01-04-2025,Uttar Pradesh,Pratapgarh,229408,160,113
01-04-2025,Kerala,Thiruvananthapuram,695586,30,39
01-04-2025,Telangana,Mahabubnagar,509125,283,261
01-04-2025,Bihar,Madhubani,847211,527,374
01-04-2025,Jharkhand,Gumla,835324,792,727
01-04-2025,Jharkhand,Hazaribagh,825413,96,81
01-04-2025,Telangana,K.v. Rangareddy,501401,98,122
01-04-2025,Uttar Pradesh,Kanpur Dehat,209101,596,163
01-04-2025,Odisha,Gajapati,761212,239,331
01-04-2025,Uttar Pradesh,Sambhal,244412,131,62
01-04-2025,Gujarat,Surat,394163,148,127
01-04-2025,Jammu and Kashmir,Baramula,193122,374,512
01-04-2025,Gujarat,Tapi,394633,40,115
01-04-2025,Bihar,Bhojpur,802209,105,175
01-04-2025,Gujarat,Amreli,365450,53,79
01-04-2025,Tamil Nadu,Sivaganga,630207,18,33
01-04-2025,Tamil Nadu,Tiruvannamalai,604505,157,39
01-04-2025,Maharashtra,Satara,415528,154,106
01-04-2025,Gujarat,Morbi,363351,64,12
01-04-2025,Himachal Pradesh,Shimla,172101,33,32
01-04-2025,Jharkhand,Purbi Singhbhum,831003,38,125
01-04-2025,Bihar,Madhubani,847231,270,245
01-04-2025,Meghalaya,East Khasi Hills,793007,46,84
01-04-2025,Uttar Pradesh,Fatehpur,212660,39,24
01-04-2025,Uttar Pradesh,Saharanpur,247665,26,15
01-04-2025,Karnataka,Tumakuru,572216,65,33
01-04-2025,West Bengal,Purba Medinipur,721430,161,186
01-04-2025,Chhattisgarh,Bemetara,491340,210,1081
01-04-2025,Karnataka,Mandya,571807,46,81
01-04-2025,Maharashtra,Nashik,422211,269,884
01-04-2025,Uttar Pradesh,Farrukhabad,209601,528,145
01-04-2025,Jharkhand,Dumka,816103,552,538
01-04-2025,Tamil Nadu,Madurai,625018,225,533
01-04-2025,Rajasthan,Chittorgarh,312022,130,145
01-04-2025,Andhra Pradesh,Chittoor,517643,273,75
01-04-2025,Andhra Pradesh,Ananthapuramu,515832,362,19
01-04-2025,Bihar,Madhubani,847304,527,461
01-04-2025,Telangana,Hyderabad,500054,212,146
01-04-2025,Manipur,Imphal West,795001,310,302
01-04-2025,Uttar Pradesh,Bareilly,243302,1004,315
01-04-2025,Uttar Pradesh,Bulandshahr,203390,38,30
01-04-2025,West Bengal,Barddhaman,713359,127,188
01-04-2025,Telangana,Mahabubabad,506112,38,77
01-04-2025,Bihar,Rohtas,802215,506,504
01-04-2025,Telangana,Khammam,507202,20,14
01-04-2025,Uttar Pradesh,Aligarh,202155,384,100
01-04-2025,Kerala,Thrissur,680551,47,25
01-04-2025,Karnataka,Uttara Kannada,581354,38,31
01-04-2025,Tamil Nadu,Tiruchirappalli,620020,65,155
01-04-2025,Telangana,Bhadradri Kothagudem,507137,19,31
01-04-2025,Telangana,Medak,502251,46,37
01-04-2025,Karnataka,Mandya,571424,78,135
01-04-2025,Andhra Pradesh,Ananthapur,515455,234,14
01-04-2025,Tamil Nadu,Nagapattinam,609404,38,35
01-04-2025,Odisha,Ganjam,761114,83,96
01-04-2025,Himachal Pradesh,Kangra,176054,28,75
01-04-2025,Tamil Nadu,Tiruchirappalli,620002,86,234
01-04-2025,Himachal Pradesh,Shimla,171103,57,57
01-04-2025,Assam,Marigaon,782126,619,196
01-04-2025,Maharashtra,Mumbai City,400027,20,20
01-04-2025,West Bengal,Purba Bardhaman,713403,10,32
01-04-2025,West Bengal,Darjeeling,734008,11,29
01-04-2025,West Bengal,Jalpaiguri,734015,38,96
01-04-2025,Andhra Pradesh,Chittoor,517001,595,304
01-04-2025,Uttar Pradesh,Jaunpur,222128,59,62
01-04-2025,Karnataka,Belgaum,590014,42,134
01-04-2025,Rajasthan,Karauli,322251,114,104
01-04-2025,Punjab,Amritsar,143009,140,226
01-04-2025,Himachal Pradesh,Kullu,175123,169,99
01-04-2025,Andhra Pradesh,Rangareddi,500060,25,96
01-04-2025,Maharashtra,Solapur,413315,65,61
01-04-2025,Maharashtra,Amravati,444604,167,444
01-04-2025,Manipur,Imphal East,795005,222,232
01-04-2025,Andhra Pradesh,Warangal,506168,11,37
01-04-2025,Rajasthan,Udaipur,313024,88,175
01-04-2025,Maharashtra,Mumbai Suburban,400051,233,269
01-04-2025,Jharkhand,Chatra,825403,801,686
01-04-2025,Arunachal Pradesh,West Kameng,790002,37,21
01-04-2025,Bihar,Madhubani,847424,218,217
01-04-2025,Gujarat,Gir Somnath,362725,99,60
01-04-2025,Andhra Pradesh,East Godavari,534342,26,24
01-04-2025,Bihar,Patna,800027,53,100
01-04-2025,Tamil Nadu,Salem,636501,274,290
01-04-2025,Kerala,Kozhikode,673006,31,18
01-04-2025,Gujarat,Patan,384221,34,55
01-04-2025,Uttar Pradesh,Ghazipur,233231,454,129
01-04-2025,Maharashtra,Raigad,410101,14,59
01-04-2025,Bihar,Madhubani,847215,141,106
01-04-2025,Nagaland,Mokokchung,798618,31,88
01-04-2025,Gujarat,Anand,388465,43,85
01-04-2025,Haryana,Rewari,123412,46,48
01-04-2025,West Bengal,Kolkata,700092,17,63
01-04-2025,Punjab,Sri Muktsar Sahib,151202,24,41
01-04-2025,Kerala,Thiruvananthapuram,695526,121,244
01-04-2025,Odisha,Jajapur,755005,120,150
01-04-2025,Goa,South Goa,403712,30,16
01-04-2025,Kerala,Idukki,685571,19,48
01-04-2025,Haryana,Panipat,132115,79,85
01-04-2025,Uttar Pradesh,Hathras,281104,381,51
01-04-2025,Karnataka,Belagavi,590016,226,156
01-04-2025,Madhya Pradesh,Panna,488448,1953,1122
01-04-2025,Bihar,Lakhisarai,811302,579,334
01-04-2025,Uttar Pradesh,Ghazipur,275202,348,207
01-04-2025,Madhya Pradesh,Panna,488441,1185,606
01-04-2025,Tamil Nadu,Tiruvallur,600019,438,525
01-04-2025,Maharashtra,Nandurbar,425442,146,474
01-04-2025,Bihar,Muzaffarpur,843118,636,471
01-04-2025,Maharashtra,Aurangabad,431001,2116,4468
01-04-2025,Orissa,Bhadrak,756100,32,124
01-04-2025,Bihar,Nalanda,803110,731,649
01-04-2025,Odisha,Kendujhar,758080,116,227
01-04-2025,Uttar Pradesh,Sultanpur,228132,108,126
01-04-2025,Andhra Pradesh,Khammam,507208,13,40
01-04-2025,Karnataka,Bangalore,562149,48,55
01-04-2025,Punjab,Bathinda,151108,116,202
01-04-2025,Rajasthan,Udaipur,313703,111,213
01-04-2025,Kerala,Wayanad,670646,44,106
01-04-2025,Odisha,Ganjam,761100,62,56
01-04-2025,Odisha,Dhenkanal,759039,207,243
01-04-2025,Uttar Pradesh,Ghaziabad,245101,311,159
01-04-2025,Uttar Pradesh,Amroha,244242,662,117
01-04-2025,Uttar Pradesh,Ayodhya,224204,22,31
01-04-2025,Uttarakhand,Chamoli,246428,126,145
