date,state,district,pincode,bio_age_5_17,bio_age_17_
01-06-2025,Maharashtra,Jalgaon,425111,445,1805
01-06-2025,Rajasthan,Jaipur,302015,148,399
01-06-2025,Andhra Pradesh,Guntur,522410,494,255
01-06-2025,Bihar,Bhojpur,802314,65,77
01-06-2025,Bihar,Arwal,804401,164,204
01-06-2025,Andhra Pradesh,Ananthapur,515001,367,125
01-06-2025,Maharashtra,Raigarh,402403,45,100
01-06-2025,Jharkhand,East Singhbhum,832106,14,33
01-06-2025,Kerala,Kannur,670643,203,212
01-06-2025,Andhra Pradesh,Nalgonda,508245,21,134
01-06-2025,Andhra Pradesh,Guntur,522124,360,238
01-06-2025,Uttar Pradesh,Prayagraj,212208,14,13
01-06-2025,Andhra Pradesh,Medak,502316,15,44
01-06-2025,Karnataka,Bangalore,560089,15,44
01-06-2025,Gujarat,Rajkot,364490,61,57
01-06-2025,Kerala,Kottayam,686612,26,45
01-06-2025,Jharkhand,Pakaur,816107,48,110
01-06-2025,Uttarakhand,Pauri Garhwal,246125,11,17
01-06-2025,Himachal Pradesh,Mandi,175025,32,48
01-06-2025,Assam,Kamrup,781136,290,216
01-06-2025,Odisha,Ganjam,760010,88,80
01-06-2025,Bihar,Banka,813107,202,217
01-06-2025,Kerala,Kollam,691536,142,193
01-06-2025,Bihar,Kaimur (Bhabua),821105,481,383
01-06-2025,Kerala,Kannur,670703,139,175
01-06-2025,Madhya Pradesh,Mandla,481996,600,341
01-06-2025,Uttar Pradesh,Kushinagar,274301,180,304
01-06-2025,Gujarat,Arvalli,383335,131,70
01-06-2025,Bihar,Muzaffarpur,843117,274,270
01-06-2025,Tamil Nadu,Namakkal,637019,98,210
01-06-2025,Andhra Pradesh,Guntur,522313,102,35
01-06-2025,Punjab,Tarn Taran,143112,65,158
01-06-2025,West Bengal,Paschim Medinipur,721258,47,53
01-06-2025,Kerala,Kollam,691557,48,107
01-06-2025,Uttar Pradesh,Hamirpur,210432,114,67
01-06-2025,Uttar Pradesh,Chitrakoot,210202,261,91
01-06-2025,Telangana,Khammam,507163,77,38
01-06-2025,Gujarat,Rajkot,360040,89,88
01-06-2025,Bihar,Rohtas,821309,60,88
01-06-2025,Uttar Pradesh,Prayagraj,211003,81,111
01-06-2025,Uttar Pradesh,Auraiya,206120,100,32
01-06-2025,West Bengal,Koch Bihar,736158,16,61
01-06-2025,Gujarat,Surat,394421,48,29
01-06-2025,Andhra Pradesh,Chittoor,517277,68,25
01-06-2025,Maharashtra,Sangli,416415,61,123
01-06-2025,Odisha,Mayurbhanj,757024,107,125
01-06-2025,West Bengal,Purulia,723213,12,57
01-06-2025,Odisha,Kendujhar,758026,18,22
01-06-2025,Karnataka,Udupi,576224,40,43
01-06-2025,Tamil Nadu,Coimbatore,641043,23,90
01-06-2025,Maharashtra,Nanded,431811,15,74
01-06-2025,Karnataka,Ballari,583103,155,98
01-06-2025,Gujarat,Bhavnagar,364120,200,173
01-06-2025,Uttar Pradesh,Ghazipur,275205,107,80
01-06-2025,Tamil Nadu,Tiruchirappalli,620102,228,671
01-06-2025,Rajasthan,Jodhpur,342603,272,258
01-06-2025,Assam,Tinsukia,786151,79,74
01-06-2025,Uttar Pradesh,Sultanpur,228141,86,79
01-06-2025,Telangana,Warangal,506356,98,27
01-06-2025,Tamil Nadu,Dindigul,624709,152,557
01-06-2025,Uttar Pradesh,Kanpur Nagar,208010,203,443
01-06-2025,West Bengal,Hooghly,712407,292,132
01-06-2025,Punjab,Patiala,147021,280,233
01-06-2025,Punjab,Kapurthala,144624,53,90
01-06-2025,Jharkhand,Deoghar,814120,112,103
01-06-2025,Uttar Pradesh,Unnao,241503,1140,550
01-06-2025,Kerala,Palakkad,678510,76,141
01-06-2025,Maharashtra,Thane,400603,106,298
01-06-2025,Karnataka,Bagalkot,587313,349,375
01-06-2025,Andhra Pradesh,Hyderabad,500044,43,175
01-06-2025,Uttar Pradesh,Kushinagar,274206,43,44
01-06-2025,Karnataka,Chitradurga,577542,73,93
01-06-2025,Bihar,Begusarai,851134,176,211
01-06-2025,Tamil Nadu,Tiruvannamalai,606751,133,93
01-06-2025,Bihar,Jehanabad,804424,68,66
01-06-2025,Maharashtra,Jalgaon,424104,84,272
01-06-2025,Jharkhand,Dhanbad,828301,96,168
01-06-2025,Tamil Nadu,Coimbatore,641669,72,103
01-06-2025,West Bengal,North 24 Parganas,743702,33,38
01-06-2025,Jammu and Kashmir,Badgam,191113,161,226
01-06-2025,Kerala,Kozhikode,673004,24,26
01-06-2025,Bihar,Khagaria,851215,72,75
01-06-2025,Punjab,Bathinda,151003,21,35
01-06-2025,Andhra Pradesh,Nellore,524239,121,52
01-06-2025,Kerala,Thrissur,680617,22,45
01-06-2025,Andhra Pradesh,Parvathipuram Manyam,535592,35,11
01-06-2025,Tamil Nadu,Villupuram,604302,38,43
01-06-2025,Andhra Pradesh,Nandyal,518102,22,10
01-06-2025,West Bengal,South 24 Parganas,700138,49,74
01-06-2025,Maharashtra,Ratnagiri,415606,75,184
01-06-2025,Gujarat,Bharuch,392040,60,58
01-06-2025,Jharkhand,Gumla,835203,113,122
01-06-2025,Telangana,Karimnagar,505172,179,196
01-06-2025,Gujarat,Valsad,396140,18,28
01-06-2025,West Bengal,Murshidabad,742401,171,267
01-06-2025,Odisha,Kendrapara,754153,30,59
01-06-2025,Madhya Pradesh,Chhatarpur,471510,527,254
01-06-2025,Odisha,Nayagarh,752077,192,386
01-06-2025,Kerala,Kottayam,686546,51,126
01-06-2025,Tamil Nadu,Ariyalur,612902,97,65
01-06-2025,Jammu and Kashmir,Kathua,184148,160,135
01-06-2025,Telangana,Warangal,506151,50,12
01-06-2025,Jammu and Kashmir,Anantnag,192126,169,127
01-06-2025,Tamil Nadu,Thoothukkudi,628656,33,55
01-06-2025,Haryana,Rewari,123303,148,231
01-06-2025,Uttar Pradesh,Ghazipur,233229,155,90
01-06-2025,Karnataka,Udupi,574114,23,26
01-06-2025,Tamil Nadu,Kanniyakumari,629703,14,109
01-06-2025,Kerala,Kottayam,686522,12,14
01-06-2025,Kerala,Malappuram,673640,66,102
01-06-2025,Tamil Nadu,Perambalur,621116,81,83
01-06-2025,Karnataka,Bangalore,560078,94,335
01-06-2025,Andhra Pradesh,Eluru,534425,18,10
01-06-2025,Tamil Nadu,The Nilgiris,643228,18,11
01-06-2025,Chhattisgarh,Koriya,497449,553,1491
01-06-2025,Tamil Nadu,Dindigul,624307,32,89
01-06-2025,Telangana,Hyderabad,500008,516,607
01-06-2025,Maharashtra,Bhandara,441802,241,641
01-06-2025,Andhra Pradesh,West Godavari,534186,77,52
01-06-2025,Jharkhand,Ranchi,834001,433,1085
01-06-2025,Madhya Pradesh,Indore,453661,370,695
01-06-2025,Bihar,Bhojpur,802313,135,144
01-06-2025,Telangana,Yadadri.,508277,45,45
01-06-2025,Karnataka,Vijayanagara,583134,16,41
01-06-2025,Jammu and Kashmir,Anantnag,192202,380,364
01-06-2025,Bihar,Nalanda,801304,104,125
01-06-2025,Haryana,Sirsa,125101,25,134
01-06-2025,Rajasthan,Nagaur,341512,303,322
01-06-2025,Bihar,Bhojpur,802161,207,177
01-06-2025,Telangana,Yadadri.,508126,58,49
01-06-2025,Punjab,Gurdaspur,143602,233,425
01-06-2025,Rajasthan,Jaipur,303106,240,328
01-06-2025,Odisha,Jajapur,755007,125,171
01-06-2025,West Bengal,Maldah,732206,18,74
01-06-2025,Maharashtra,Ahmadnagar,414604,114,184
01-06-2025,Maharashtra,Thane,421203,93,220
01-06-2025,Karnataka,Udupi,576124,50,21
01-06-2025,Tamil Nadu,Nagapattinam,609112,16,34
01-06-2025,Tamil Nadu,Chennai,600113,78,117
01-06-2025,Telangana,Medchal-malkajgiri,500072,96,43
01-06-2025,Kerala,Kottayam,686022,19,53
01-06-2025,Maharashtra,Nagpur,440012,39,119
01-06-2025,Andhra Pradesh,Bapatla,523187,33,21
01-06-2025,Tamil Nadu,Pudukkottai,614629,61,78
01-06-2025,Karnataka,Davangere,583137,111,79
01-06-2025,Tamil Nadu,Cuddalore,608704,69,46
01-06-2025,Karnataka,Tumakuru,572138,38,20
01-06-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533214,16,15
01-06-2025,Gujarat,Anand,387375,36,33
01-06-2025,Uttar Pradesh,Lucknow,227202,470,250
01-06-2025,Rajasthan,Bharatpur,321204,560,294
01-06-2025,Uttar Pradesh,Fatehpur,212664,218,195
01-06-2025,Uttar Pradesh,Kannauj,209726,144,64
01-06-2025,Odisha,Kalahandi,766103,126,163
01-06-2025,Telangana,Nizamabad,503185,287,190
01-06-2025,Rajasthan,Hanumangarh,335526,237,361
01-06-2025,Bihar,Nalanda,803113,198,241
01-06-2025,Karnataka,Dakshina Kannada,574228,62,59
01-06-2025,Odisha,Khorda,752027,123,106
01-06-2025,Uttar Pradesh,Firozabad,205141,202,128
01-06-2025,Rajasthan,Kota,324003,84,81
01-06-2025,Tamil Nadu,The Nilgiris,643007,34,30
01-06-2025,Uttar Pradesh,Pratapgarh,230301,136,109
01-06-2025,Tamil Nadu,Tiruvallur,600037,155,365
01-06-2025,Punjab,Jalandhar,144303,40,84
01-06-2025,Andhra Pradesh,Kurnool,518380,450,174
01-06-2025,Karnataka,Koppal,583231,325,309
01-06-2025,Uttar Pradesh,Jaunpur,222135,73,88
01-06-2025,Delhi,North West Delhi,110039,802,1401
01-06-2025,Uttar Pradesh,Jalaun,285121,241,150
01-06-2025,Karnataka,Belagavi,591304,183,156
01-06-2025,Tamil Nadu,Coimbatore,641047,60,109
01-06-2025,Tamil Nadu,Kancheepuram,600123,14,32
01-06-2025,Kerala,Kottayam,686581,41,24
01-06-2025,Tamil Nadu,The Nilgiris,643236,21,12
01-06-2025,Tamil Nadu,Coimbatore,642125,10,14
01-06-2025,Uttar Pradesh,Hardoi,241001,1789,957
01-06-2025,Punjab,Sangrur,148001,668,837
01-06-2025,Haryana,Panchkula,134204,152,390
01-06-2025,Telangana,Karimnagar,505301,259,189
01-06-2025,Gujarat,Narmada,393140,105,155
01-06-2025,Tamil Nadu,Tiruppur,638660,66,95
01-06-2025,Karnataka,Ballari,583201,195,86
01-06-2025,Madhya Pradesh,Mandla,481672,232,80
01-06-2025,Maharashtra,Aurangabad,431121,171,417
01-06-2025,Gujarat,Sabarkantha,383440,76,67
01-06-2025,Madhya Pradesh,Agar Malwa,465449,152,348
01-06-2025,Karnataka,Shimoga,577419,17,44
01-06-2025,Odisha,Cuttack,754030,143,149
01-06-2025,Gujarat,Mahisagar,389232,95,51
01-06-2025,Odisha,Cuttack,754202,107,137
01-06-2025,Uttar Pradesh,Varanasi,221305,87,79
01-06-2025,Telangana,K.v. Rangareddy,500081,15,58
01-06-2025,Andhra Pradesh,N. T. R,521230,75,45
01-06-2025,Uttar Pradesh,Kasganj,207402,311,102
01-06-2025,Karnataka,Vijayanagara,583213,25,34
01-06-2025,Odisha,Kendrapara,754245,69,101
01-06-2025,Madhya Pradesh,Neemuch,458468,74,52
01-06-2025,Andhra Pradesh,Chittoor,517128,112,93
01-06-2025,Karnataka,Tumkur,572112,57,90
01-06-2025,Telangana,Adilabad,504301,48,29
01-06-2025,Tamil Nadu,Perambalur,621653,18,22
01-06-2025,Tamil Nadu,Coimbatore,641110,64,134
01-06-2025,Himachal Pradesh,Hamirpur,177029,75,54
01-06-2025,Kerala,Ernakulam,683522,42,65
01-06-2025,Andhra Pradesh,Karimnagar,505468,13,29
01-06-2025,Kerala,Alappuzha,688536,19,56
01-06-2025,Uttar Pradesh,Sitapur,261204,993,281
01-06-2025,Uttar Pradesh,Muzaffarnagar,251315,219,233
01-06-2025,Uttar Pradesh,Kannauj,209734,189,100
01-06-2025,Maharashtra,Jalgaon,425503,341,560
01-06-2025,Andhra Pradesh,Kurnool,518422,1243,541
01-06-2025,Manipur,Ukhrul,795142,161,328
01-06-2025,Telangana,Mulugu,506344,41,62
01-06-2025,Karnataka,Kalaburagi,585217,173,65
01-06-2025,Karnataka,Belagavi,591247,29,11
01-06-2025,Maharashtra,Beed,414208,104,181
01-06-2025,Delhi,West Delhi,110026,93,151
01-06-2025,Kerala,Palakkad,679309,77,64
01-06-2025,Uttar Pradesh,Sultanpur,227812,73,51
01-06-2025,Uttar Pradesh,Deoria,274506,130,116
01-06-2025,Gujarat,Banaskantha,385320,557,437
01-06-2025,Karnataka,Chitradurga,577535,244,204
01-06-2025,Bihar,Purnia,855105,101,46
01-06-2025,Andhra Pradesh,Adilabad,504302,27,45
01-06-2025,Punjab,Ludhiana,141013,198,285
01-06-2025,Karnataka,Hassan,573128,75,37
01-06-2025,Sikkim,South,737128,10,38
01-06-2025,Maharashtra,Mumbai,400005,91,241
01-06-2025,Andhra Pradesh,East Godavari,533464,352,153
01-06-2025,Tamil Nadu,Nagapattinam,614711,30,72
01-06-2025,West Bengal,Bankura,722151,232,147
01-06-2025,Himachal Pradesh,Shimla,172201,17,29
01-06-2025,Kerala,Thrissur,680308,143,125
01-06-2025,Telangana,Khammam,507159,81,32
01-06-2025,Tamil Nadu,Kanyakumari,629174,38,15
01-06-2025,Telangana,K.v. Rangareddy,509340,91,139
01-06-2025,Kerala,Thrissur,680520,22,19
01-06-2025,Gujarat,Rajkot,360360,94,87
01-06-2025,Punjab,Sangrur,148025,109,203
01-06-2025,Gujarat,Tapi,394630,69,121
01-06-2025,Punjab,Ludhiana,141122,34,58
01-06-2025,Gujarat,Navsari,396110,24,20
01-06-2025,Karnataka,Mysuru,571121,85,30
01-06-2025,Himachal Pradesh,Hamirpur,177020,25,49
01-06-2025,Tamil Nadu,Tiruchirappalli,621104,28,33
01-06-2025,Rajasthan,Pratapgarh,327027,335,159
01-06-2025,Gujarat,Valsad,396065,857,837
01-06-2025,West Bengal,North 24 Parganas,743221,157,101
01-06-2025,Chhattisgarh,Baloda Bazar,493113,205,550
01-06-2025,Tamil Nadu,Ramanathapuram,623518,50,106
01-06-2025,Uttar Pradesh,Lucknow,227205,314,220
01-06-2025,Tamil Nadu,Thoothukkudi,628620,20,59
01-06-2025,Uttar Pradesh,Agra,283202,238,129
01-06-2025,Maharashtra,Mumbai,400012,147,316
01-06-2025,Madhya Pradesh,Chhindwara,480223,344,316
01-06-2025,Mizoram,Serchhip,796161,45,39
01-06-2025,Himachal Pradesh,Chamba,176318,27,54
01-06-2025,Madhya Pradesh,Agar Malwa,465445,153,303
01-06-2025,Assam,Darrang,784114,60,33
01-06-2025,Tamil Nadu,Viluppuram,606402,37,98
01-06-2025,Tamil Nadu,Tiruvallur,600076,54,76
01-06-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533252,33,34
01-06-2025,Karnataka,Belgaum,591127,47,99
01-06-2025,Karnataka,Dakshina Kannada,574151,44,44
01-06-2025,Andhra Pradesh,Kurnool,518124,439,165
01-06-2025,Andhra Pradesh,Sri Sathya Sai,515591,56,36
01-06-2025,Odisha,Kendujhar,758079,78,62
01-06-2025,Madhya Pradesh,Narmadapuram,461111,60,194
01-06-2025,Rajasthan,Sawai Madhopur,322033,77,93
01-06-2025,Tamil Nadu,Salem,636107,82,100
01-06-2025,Telangana,Karimnagar,505187,168,155
01-06-2025,Andhra Pradesh,Ananthapur,515212,54,14
01-06-2025,Maharashtra,Pune,413116,68,65
01-06-2025,West Bengal,Hooghly,712617,48,86
01-06-2025,Jharkhand,Dhanbad,828125,56,117
01-06-2025,Assam,Cachar,788103,18,21
01-06-2025,Bihar,Banka,813224,48,47
01-06-2025,Himachal Pradesh,Hamirpur,177501,43,25
01-06-2025,Tamil Nadu,Kanyakumari,629151,57,34
01-06-2025,Tamil Nadu,Ramanathapuram,623701,74,120
01-06-2025,Himachal Pradesh,Kangra,176028,22,48
01-06-2025,Andhra Pradesh,Ananthapur,515002,52,10
01-06-2025,Himachal Pradesh,Una,174503,14,37
01-06-2025,Jharkhand,Seraikela-kharsawan,833216,22,65
01-06-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,524318,16,12
01-06-2025,Andhra Pradesh,Rangareddi,500035,66,278
01-06-2025,Tamil Nadu,Thanjavur,613203,28,19
01-06-2025,Odisha,Bargarh,768028,607,430
01-06-2025,Bihar,Kishanganj,855101,1203,2008
01-06-2025,Bihar,Purnia,854101,351,178
01-06-2025,Bihar,Buxar,802126,142,175
01-06-2025,Maharashtra,Mumbai,400076,70,120
01-06-2025,Gujarat,Gir Somnath,362720,421,360
01-06-2025,Madhya Pradesh,Bhind,477441,457,202
01-06-2025,Maharashtra,Pune,411060,116,221
01-06-2025,Rajasthan,Churu,331403,591,767
01-06-2025,Uttar Pradesh,Gonda,271502,393,217
01-06-2025,Andhra Pradesh,Srikakulam,532406,130,58
01-06-2025,Uttar Pradesh,Deoria,274703,159,169
01-06-2025,Tamil Nadu,Erode,638476,218,348
01-06-2025,Karnataka,Mysuru,571110,35,15
01-06-2025,Jharkhand,Hazaribagh,825301,511,602
01-06-2025,Gujarat,Surat,394120,165,120
01-06-2025,Tamil Nadu,Virudhunagar,626149,75,334
01-06-2025,Karnataka,Bengaluru,560005,84,157
01-06-2025,Karnataka,Belagavi,590010,103,91
01-06-2025,West Bengal,Hooghly,712702,100,150
01-06-2025,Tamil Nadu,Thiruvarur,614020,21,56
01-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,154,246
01-06-2025,Madhya Pradesh,Narsimhapur,487441,14,42
01-06-2025,Karnataka,Gadag,582111,37,14
01-06-2025,Uttar Pradesh,Lalitpur,284136,83,20
01-06-2025,Tamil Nadu,Tirupattur,635655,16,23
01-06-2025,Tamil Nadu,Virudhunagar,626119,25,50
01-06-2025,Karnataka,Bagalkot *,587125,16,12
01-06-2025,Tamil Nadu,Kancheepuram,603102,224,183
01-06-2025,Odisha,Baleswar,756036,188,164
01-06-2025,Rajasthan,Baran,325220,399,348
01-06-2025,Telangana,Mahabubabad,506315,51,37
01-06-2025,Kerala,Thiruvananthapuram,695024,35,113
01-06-2025,Kerala,Kozhikode,673604,61,99
01-06-2025,Bihar,Darbhanga,846001,198,282
01-06-2025,Madhya Pradesh,Katni,483990,841,569
01-06-2025,Andhra Pradesh,Krishna,521001,920,467
01-06-2025,Maharashtra,Buldana,444303,68,593
01-06-2025,Haryana,Jind,126152,140,271
01-06-2025,Karnataka,Bangalore,560022,57,229
01-06-2025,Kerala,Palakkad,679511,73,96
01-06-2025,Mizoram,Lawngtlai,796810,112,52
01-06-2025,Rajasthan,Alwar,301409,308,350
01-06-2025,West Bengal,Hooghly,712403,164,194
01-06-2025,Rajasthan,Bhilwara,311024,186,107
01-06-2025,Uttar Pradesh,Chandauli,221008,71,75
01-06-2025,Punjab,Jalandhar,144410,146,424
01-06-2025,Gujarat,Vadodara,390007,139,264
01-06-2025,Haryana,Sonipat,131027,112,162
01-06-2025,Odisha,Cuttack,754035,103,157
01-06-2025,Tamil Nadu,Pudukkottai,622004,87,108
01-06-2025,Telangana,Nirmal,504104,31,27
01-06-2025,Pondicherry,Pondicherry,605007,28,216
01-06-2025,Telangana,Siddipet,502279,24,23
01-06-2025,Odisha,Puri,752060,14,16
01-06-2025,Andhra Pradesh,Ananthapur,515822,69,15
01-06-2025,Meghalaya,East Khasi Hills,793107,10,12
01-06-2025,Andhra Pradesh,East Godavari,534329,14,20
01-06-2025,Bihar,Saran,841214,69,58
01-06-2025,Rajasthan,Sikar,332715,278,503
01-06-2025,Odisha,Jagatsinghapur,754110,115,90
01-06-2025,Karnataka,Bangalore,560036,93,222
01-06-2025,Telangana,Nalgonda,508217,123,79
01-06-2025,Himachal Pradesh,Kullu,175138,19,19
01-06-2025,Jharkhand,Ranchi,835202,223,339
01-06-2025,Andhra Pradesh,Chittoor,517124,132,74
01-06-2025,Uttar Pradesh,Lucknow,227116,217,97
01-06-2025,Rajasthan,Nagaur,341505,483,580
01-06-2025,Andhra Pradesh,Sri Sathya Sai,515301,36,27
01-06-2025,Odisha,Sundergarh,770035,248,174
01-06-2025,Haryana,Sonipat,131306,73,231
01-06-2025,Uttar Pradesh,Sultanpur,227805,148,116
01-06-2025,Gujarat,Ahmedabad,380063,41,59
01-06-2025,Maharashtra,Chandrapur,442505,122,354
01-06-2025,Maharashtra,Nagpur,441122,127,242
01-06-2025,Maharashtra,Pune,412410,90,162
01-06-2025,Maharashtra,Satara,415107,35,38
01-06-2025,Chhattisgarh,Dhamtari,493661,37,102
01-06-2025,Haryana,Rohtak,124412,52,144
01-06-2025,Karnataka,Uttara Kannada,581400,37,37
01-06-2025,Maharashtra,Chandrapur,441206,410,1200
01-06-2025,Maharashtra,Bhandara,441912,293,512
01-06-2025,Bihar,Siwan,841238,294,361
01-06-2025,Odisha,Kendujhar,758078,67,84
01-06-2025,Karnataka,Ramanagar,562126,93,99
01-06-2025,Punjab,Tarn Taran,143401,795,1209
01-06-2025,Jharkhand,West Singhbhum,833215,651,999
01-06-2025,Andhra Pradesh,Warangal,506348,40,76
01-06-2025,Andhra Pradesh,West Godavari,534225,100,48
01-06-2025,Uttarakhand,Haridwar,249408,204,205
01-06-2025,Telangana,Karimnagar,505497,43,53
01-06-2025,Assam,Goalpara,783130,61,31
01-06-2025,Telangana,Adilabad,504304,110,93
01-06-2025,West Bengal,Alipurduar,736121,80,61
01-06-2025,Assam,Charaideo,785690,97,70
01-06-2025,Gujarat,Gandhinagar,382428,48,50
01-06-2025,Odisha,Balangir,767067,106,92
01-06-2025,Andhra Pradesh,Visakhapatnam,531025,252,121
01-06-2025,Rajasthan,Bharatpur,321203,368,487
01-06-2025,West Bengal,Jhargram,721159,10,40
01-06-2025,Kerala,Kasaragod,671317,191,181
01-06-2025,Tamil Nadu,Cuddalore,608306,44,39
01-06-2025,Telangana,Rajanna Sircilla,505405,34,20
01-06-2025,Punjab,Patiala,147202,298,250
01-06-2025,Karnataka,Belagavi,591110,58,21
01-06-2025,Gujarat,Navsari,396590,86,55
01-06-2025,Uttar Pradesh,Prayagraj,212302,16,12
01-06-2025,Telangana,Nalgonda,508222,132,49
01-06-2025,Rajasthan,Bharatpur,321642,88,116
01-06-2025,Himachal Pradesh,Lahul and Spiti,175142,60,23
01-06-2025,Assam,Hailakandi,788152,121,61
01-06-2025,Maharashtra,Thane,421003,10,81
01-06-2025,Tamil Nadu,Kanyakumari,629162,29,16
01-06-2025,Madhya Pradesh,Bhopal,462002,55,39
01-06-2025,Andhra Pradesh,Nellore,524312,77,37
01-06-2025,Odisha,Jagatsinghapur,754133,32,66
01-06-2025,Odisha,Baleshwar,756025,12,11
01-06-2025,Chhattisgarh,Bastar,494222,295,1238
01-06-2025,Kerala,Kannur,670003,93,110
01-06-2025,Tamil Nadu,Erode,638454,96,101
01-06-2025,Punjab,Ludhiana,141012,151,182
01-06-2025,Maharashtra,Palghar,401209,842,886
01-06-2025,Maharashtra,Nashik,423117,133,259
01-06-2025,Madhya Pradesh,Rajgarh,465685,574,535
01-06-2025,West Bengal,Uttar Dinajpur,733210,501,832
01-06-2025,Tamil Nadu,Tirunelveli,627862,68,112
01-06-2025,Jharkhand,Dhanbad,828121,79,161
01-06-2025,Andhra Pradesh,N. T. R,520015,63,90
01-06-2025,Tamil Nadu,Namakkal,637406,128,248
01-06-2025,Gujarat,Vadodara,391780,175,191
01-06-2025,Punjab,Hoshiarpur,144203,94,127
01-06-2025,Odisha,Kandhamal,762002,299,221
01-06-2025,Uttar Pradesh,Rae Bareli,229204,172,129
01-06-2025,Maharashtra,Chhatrapati Sambhajinagar,431133,23,98
01-06-2025,Gujarat,Mahisagar,388270,139,72
01-06-2025,Telangana,Mahabubabad,506105,33,15
01-06-2025,Assam,Cachar,788098,66,43
01-06-2025,Odisha,Angul,759116,13,24
01-06-2025,Odisha,Mayurbhanj,757084,168,118
01-06-2025,Karnataka,Raichur,584202,134,130
01-06-2025,Maharashtra,Solapur,413409,68,77
01-06-2025,Tamil Nadu,Tiruvannamalai,604409,31,24
01-06-2025,Rajasthan,Jhunjhunun,333028,61,135
01-06-2025,Maharashtra,Thane,401106,157,241
01-06-2025,Karnataka,Bellary,583115,138,156
01-06-2025,Himachal Pradesh,Solan,173220,40,87
01-06-2025,Karnataka,Tumkur,572133,39,40
01-06-2025,West Bengal,Dakshin Dinajpur,733102,81,120
01-06-2025,Bihar,Madhubani,847404,411,476
01-06-2025,Madhya Pradesh,Ujjain,456443,868,612
01-06-2025,Karnataka,Bengaluru,560037,150,324
01-06-2025,Delhi,North West Delhi,110082,211,427
01-06-2025,Uttar Pradesh,Bulandshahr,245401,236,77
01-06-2025,Chhattisgarh,Khairagarh Chhuikhadan Gandai,491888,12,143
01-06-2025,Uttar Pradesh,Kheri,262906,166,99
01-06-2025,Tamil Nadu,Namakkal,637405,66,154
01-06-2025,Tamil Nadu,Salem,636008,286,427
01-06-2025,Andhra Pradesh,Prakasam,523332,113,54
01-06-2025,Chhattisgarh,Raipur,492010,83,205
01-06-2025,Assam,Sonitpur,784105,15,17
01-06-2025,Tamil Nadu,Erode,638313,49,74
01-06-2025,Assam,Hojai,782429,43,48
01-06-2025,Tamil Nadu,Viluppuram,604210,11,55
01-06-2025,Maharashtra,Aurangabad,431118,126,361
01-06-2025,Tamil Nadu,Kanniyakumari,629851,46,173
01-06-2025,Maharashtra,Ratnagiri,416705,45,57
01-06-2025,Bihar,Samastipur,848237,27,49
01-06-2025,Haryana,Hisar,125047,114,219
01-06-2025,Assam,Biswanath,784169,13,16
01-06-2025,West Bengal,South Twenty Four Parganas,700140,13,26
01-06-2025,Uttar Pradesh,Unnao,209871,11,11
01-06-2025,Karnataka,Mysuru,571604,42,25
01-06-2025,Karnataka,Udupi,576234,45,14
01-06-2025,Tamil Nadu,Viluppuram,605106,13,42
01-06-2025,Tamil Nadu,Sivaganga,630104,15,50
01-06-2025,Ladakh,Leh,194106,14,35
01-06-2025,Uttar Pradesh,Ballia,277001,579,574
01-06-2025,Andhra Pradesh,Krishna,521101,242,113
01-06-2025,Haryana,Gurgaon,122017,184,236
01-06-2025,West Bengal,South 24 Parganas,700140,106,215
01-06-2025,Haryana,Gurgaon,122001,1139,1457
01-06-2025,Tripura,West Tripura,799201,216,318
01-06-2025,Kerala,Kannur,670592,146,127
01-06-2025,Gujarat,Surendra Nagar,363421,358,291
01-06-2025,Madhya Pradesh,Anuppur,484446,422,527
01-06-2025,Uttar Pradesh,Gautam Buddha Nagar,201009,273,407
01-06-2025,West Bengal,Birbhum,731216,337,357
01-06-2025,Telangana,Jangoan,506143,33,40
01-06-2025,Maharashtra,Akola,444511,121,246
01-06-2025,Uttar Pradesh,Kannauj,209727,679,247
01-06-2025,Maharashtra,Pune,412110,66,110
01-06-2025,Uttar Pradesh,Mahoba,210426,282,155
01-06-2025,Uttar Pradesh,Kanpur Nagar,208014,201,286
01-06-2025,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,491666,57,177
01-06-2025,Kerala,Kasaragod,671323,353,313
01-06-2025,Uttar Pradesh,Hathras,281308,34,13
01-06-2025,Karnataka,Tumakuru,572123,62,38
01-06-2025,Telangana,Mahabubabad,507211,61,29
01-06-2025,Kerala,Malappuram,676311,100,135
01-06-2025,West Bengal,Paschim Medinipur,721129,61,54
